node;clustering_coeffs;name_metrics;name_dataset;followers;popularity;genres;chart_hits
14CMndDKSsMSvZYXFLZRfn;1.0;Nacho Vegas;Nacho Vegas;93759.0;47.0;['cantautor', 'latin rock', 'spanish folk rock', 'spanish indie pop', 'spanish noise pop'];
14L5rpGTLVUz1pD8fUeJB1;1.0;Eliza Doolittle;Eliza Doolittle;150970.0;59.0;['lilith'];
14PYKTUf8qu1EmY749BURt;1.0;Mattaman;Mattaman;528.0;26.0;[];
14RjDeaJGDjWX5WqUkBcma;1.0;Melissa Musique;Melissa Musique;117.0;7.0;[];
14SlYZiyGCMZsUJZQWaFLt;1.0;Don Fuego;Don Fuego;1830.0;16.0;['schweizer rap', 'swiss hip hop'];
14l1IVOwBkculim7UcHTgq;1.0;Eran Barnea;Eran Barnea;160.0;9.0;[];
14l8M6W7vS4a4P8QxxdwXK;1.0;Gsaias;Gsaias;2134.0;33.0;['trap argentino'];
14piOhWdd0MbAPVmUqGLhH;1.0;Ant Beale;Ant Beale;5808.0;43.0;['new jersey rap'];
14wCkmaUSQPkMjqo0MRhRv;1.0;Terence Siufay 小肥;Terence Siufay 小肥;92.0;29.0;[];
14xtAzXyxJS2s44nVHMCbk;1.0;Voodoo Kid;Voodoo Kid;3124.0;34.0;['r&b italiano'];
154uf79BQbw6Q4C5dPzWdW;1.0;James Patterson;James Patterson;834.0;21.0;[];
155OxUaF4dBASQQ15GFrk9;1.0;Żaku PPS;Żaku PPS;72.0;29.0;[];
158BMhN8nuByoY1OwcwMNx;1.0;Mika & Samuli;Mika & Samuli;43.0;10.0;[];
15BdWDB7smcW5zPsl26u44;1.0;Ngô Anh Đạt;Ngô Anh Đạt;8587.0;33.0;['v-pop'];['vn (1)']
15C2WBxdYyaXmZEIQv6CXk;1.0;Abi;Abi;1025.0;20.0;[];
15DtxS7TcOYPplKUl5re5C;1.0;Jonas Monar;Jonas Monar;18255.0;45.0;['german pop'];
15NmkhtzbBxxn9soGXguyT;1.0;VAUU;VAUU;1624.0;12.0;[];
15OP1EBer9bjkSG7vpt4tt;1.0;Dirtbike LB;Dirtbike LB;117.0;29.0;[];
15PcygUDr0j5LvDA23i5BG;1.0;Cam Wallace;Cam Wallace;2632.0;33.0;[];
15QZTIlpmjFW91S6ejuF7Q;1.0;Narcis;Narcis;3.0;15.0;[];
15U1prrFKwSBJamlMNuVW5;1.0;Cheri Dennis;Cheri Dennis;71831.0;37.0;['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary'];
15dml31RrCgG0dKga9sPEw;1.0;Damian DeRobbio;Damian DeRobbio;7.0;15.0;[];
15hIJXUw2c1byTN5dqeYaJ;1.0;Ulf Wakenius;Ulf Wakenius;12809.0;31.0;['contemporary jazz', 'ecm-style jazz', 'jazz fusion', 'jazz guitar', 'swedish jazz'];
15mE2JovaBOHOVgd2rkLC2;1.0;Halldór Gunnar;Halldór Gunnar;211.0;22.0;['icelandic pop'];['is (1)']
15o9015fLMdtdULkGPBCqL;1.0;Jhonny Caz;Jhonny Caz;20.0;19.0;[];
15pIpw8lw2Q52j1d0qo29U;1.0;Like Mike & Steve Aoki;Like Mike & Steve Aoki;19.0;8.0;[];
15qg3Tr23aMVGAruYtlMdg;1.0;Mike Shorey;Mike Shorey;430.0;45.0;[];
15tplFBtnayPEclObqUB9q;1.0;Egon;Egon;2895.0;24.0;['rap uliczny'];
15vxekkvcsxc5falBrpkKx;1.0;Suvereno;Suvereno;16891.0;33.0;['czech hip hop', 'czsk hip hop', 'slovak hip hop', 'slovak pop'];
15yCY3BC9mvAF5cUPcSwQW;1.0;Titi Boy aka 2 Chains;Titi Boy aka 2 Chains;91.0;2.0;[];
16312wc5ERKYDDBVwRSAi4;1.0;CEAUS;CEAUS;1224.0;31.0;['turkish deep house'];
16330UNmPRfGUXZC6flXqI;1.0;Darren Tate;Darren Tate;3968.0;45.0;['trance', 'uplifting trance'];
165m8YN3rBIGS2BrmshPNB;1.0;Nema Cutura;Nema Cutura;7.0;3.0;[];
167yXtyZFzoIEl4650nGkt;1.0;Chopstix;Chopstix;349.0;19.0;[];
16G3LeutfEBbgUTjrDoGlm;1.0;Morphia;Morphia;12601.0;47.0;['huzunlu sarkilar'];['tr (1)']
16K4DFLVTGLCeoYEG1vaNa;1.0;Sete Sousa;Sete Sousa;56.0;11.0;[];
16LvTqpD4wlfFb4EBcW0x3;1.0;[dunkelbunt];[dunkelbunt];24043.0;38.0;['balkan beats', 'balkan brass', 'electro swing', 'nu jazz'];
16O6CMNTGXv6RRl1qJqaa8;1.0;DJ Arthur ZL;DJ Arthur ZL;4081.0;40.0;['funk mtg'];
16V9i44TShVMFCi4a0M8Lu;1.0;DJ Limão;DJ Limão;1.0;0.0;[];
16WiaItNjYShr5vFzzg7nQ;1.0;Kairo Keyz;Kairo Keyz;4597.0;38.0;['london rap', 'uk drill', 'uk melodic rap'];
16b0RUDQWdrU5HYFKuFW98;1.0;Ear Drummers;Ear Drummers;642.0;15.0;[];
16djebbJ7kcNLbeSvRkmmR;1.0;Dj Thiago Rodrigues;Dj Thiago Rodrigues;165.0;15.0;[];
16hg6bjgoOk6xZZr8zqQZe;1.0;D3ltron;D3ltron;2.0;0.0;[];
16kd5X3pBMOtXdLlX5LcAw;1.0;BONES UK;BONES UK;63327.0;52.0;['modern alternative rock', 'slayer'];['bg (1)']
16lC2NTx9Dj12PsgOzraQa;1.0;Flow Jones Jr.;Flow Jones Jr.;593.0;24.0;[];
16m3fuDcOIC1HMElRdqjRI;1.0;Nyk;Nyk;7.0;11.0;[];
172e5cVOCSMYQQaIaZ4l1z;1.0;Bones Owens;Bones Owens;15117.0;38.0;['modern blues rock'];
177S7i2cePTADAjo5UpZQc;1.0;Jauz;Jauz;74.0;11.0;[];
17BJttW3VLqP7DouuymWPk;1.0;Breykon;Breykon;226.0;12.0;[];
17GzrkHheGWz4qfMLRWZKZ;1.0;María Artés Lamorena;María Artés Lamorena;17617.0;25.0;[];
17WRaNm0mrHBn39yiqNYkz;1.0;Kerli Kivilaan;Kerli Kivilaan;501.0;6.0;['eurovision'];['ee (1)']
17g3oZINp40WHD8xitdOiM;1.0;Lowkey;Lowkey;881.0;24.0;[];
17jGzZONLNfFtxQkSReXwV;1.0;Pit Barkas;Pit Barkas;8.0;9.0;[];
17kRvWpBcPemPZgsevzLKj;1.0;Spinnin Elements;Spinnin Elements;28.0;2.0;[];
17rDxryl7GcH0NwCoEQqWF;1.0;Léo do Coque;Léo do Coque;993.0;21.0;[];
17wXdpGNHQ2vJ1ccoToqGC;1.0;Simar Panag;Simar Panag;1529.0;49.0;['punjabi pop'];
180XcSBai6RDpuElMcKk2v;1.0;Boy Better Know;Boy Better Know;20027.0;35.0;['bassline', 'grime'];
187TniBCUYUBlVTjmtsVi9;1.0;Music Mg;Music Mg;8581.0;51.0;['punjabi pop'];
189PtwawAMGUB8MyVMAcoL;1.0;Mr. Ragga;Mr. Ragga;3.0;1.0;[];
18AbIe8L4tBsqUrL7W7Ya7;1.0;James Wilson;James Wilson;469.0;33.0;[];
18BzsjxMIuxVw7zC01vn7k;1.0;Lilly Crea;Lilly Crea;509.0;6.0;[];
18HNzDVt4zxoq7Ejsxbp1x;1.0;Ekonovah;Ekonovah;2880.0;30.0;['bass house'];
18PNlguj4UWXG46wBu567s;1.0;Max Enforcer;Max Enforcer;31192.0;39.0;['classic hardstyle', 'euphoric hardstyle', 'rawstyle'];
18SF6MMlB7r5On4nx3s0Bs;1.0;Chris Starr;Chris Starr;330.0;17.0;[];
18TTJQtRF5HSVBSzhn1FPK;1.0;DoubleBam;DoubleBam;2835.0;40.0;[];
18TnlycAyLxjgIdOHtoHvR;1.0;Zahier Yusoff;Zahier Yusoff;0.0;2.0;[];
18ZB8VFwjTFVytFa3Rf8ds;1.0;Josef Kemr;Josef Kemr;157.0;14.0;['mluvene slovo'];
18kL8W6mnpNOGFu1pbLAAv;1.0;Çerkez;Çerkez;350.0;12.0;[];
18kNcg1LyApWH3qkXk1CCd;1.0;El Perla;El Perla;31022.0;43.0;['flamenco urbano', 'rap espanol', 'trap latino', 'urbano espanol'];
18kubNFztE6eN2kE6VBcGb;1.0;J Zon;J Zon;341.0;8.0;[];
18kvwYIZiUBGwU9oWXUoel;1.0;Lil Freezer;Lil Freezer;1064.0;23.0;[];
18u6URN38HiDhEhYqfUmiz;1.0;Bear Busby;Bear Busby;7406.0;52.0;[];
195sLVT8B73azUmqFmbaca;1.0;Popov;Popov;60261.0;47.0;['turbo folk'];
195wBoVV5j58vsy7r9hXDU;1.0;Willie Falcon;Willie Falcon;106.0;33.0;[];
19Es2lSSFMVDh8JVwv70AW;1.0;MC Renanzinho;MC Renanzinho;9.0;14.0;[];
19JY4BpaJkAlSR4iDxB1MX;1.0;Cesar Mc;Cesar Mc;75025.0;60.0;['musica capixaba', 'rap capixaba'];
19MjkvVWBD7940FbTuwDwT;1.0;Emza;Emza;238.0;20.0;[];
19O9P9D7vk16bEH7Pe2k0x;1.0;DISCO'S HIT;DISCO'S HIT;147.0;4.0;[];
19TWCY08zuSX6kdXR9C751;1.0;Kiiwi;Kiiwi;11.0;3.0;[];
19WQtApO8bp44xVTR4D138;1.0;Junco;Junco;140527.0;50.0;['pop flamenco', 'rumba', 'spanish pop'];
19bDSGUkjVFIs3T38CBYm8;1.0;Rios;Rios;1.0;3.0;[];
19bqIrU96OufYhWsmW1KS2;1.0;DJ Cyclope Original;DJ Cyclope Original;13.0;4.0;[];
19cP7Ba9rgtSLpURJaIgxN;1.0;Msheke Lezinto;Msheke Lezinto;7.0;11.0;[];
19deba9lIgvZdIThv0kykj;1.0;Roland Jones;Roland Jones;5866.0;36.0;['phonk'];
19fQzdHD7BofK7Ka0x036V;1.0;Dave Clarke;Dave Clarke;378.0;4.0;[];
19jXtZ3WctjL00MMVqYrv8;1.0;Adam Clay;Adam Clay;398.0;39.0;[];
19lJh52XjBQrK5oeDbLDAr;1.0;Pantha;Pantha;102.0;6.0;[];
19nFjml2GjS4LuL4NrDa7D;1.0;Ed Motta;Ed Motta;166003.0;47.0;['bossa nova', 'brazilian modern jazz', 'brazilian soul', 'mpb', 'rock nacional brasileiro'];
19pSE6YNJgeX39rGEdave5;1.0;Siempre Asi;Siempre Asi;119550.0;49.0;['pop flamenco', 'rumba', 'spanish pop'];
19rIDlcNrp4Tf9omJ7mvdA;1.0;JeeKaa;JeeKaa;62.0;18.0;[];
19sPYbkx9355xeMPVtymxi;1.0;Jed Harper;Jed Harper;218.0;4.0;[];
19umloSECHCuqkmkkT79nQ;1.0;Lil E;Lil E;133.0;2.0;[];
19vJZWj0a4qXXsYI2CeW5X;1.0;Redlight;Redlight;366.0;7.0;['armenian hip hop'];
19x4uFHfO3G2c4j4ACiDcL;1.0;MC RD;MC RD;6.0;5.0;[];
19zQevA415Jm6ThEtIwVIb;1.0;ZABO;ZABO;30736.0;43.0;['canadian electronic', 'dark clubbing'];
1A1XJ0lIjWdYH9YjEUk2l3;1.0;Koksu Koo;Koksu Koo;252.0;20.0;[];
1A2ygx3G6GR96LVXJitbEv;1.0;lokate;lokate;12.0;9.0;[];
1AC7RJBGfwLuMyJVWr2dwW;1.0;Alejandro Ulloa;Alejandro Ulloa;163.0;2.0;['pop catracho'];
1ACWS59anwdSHw9frA337o;1.0;Stack Bundles;Stack Bundles;78666.0;31.0;['battle rap', 'queens hip hop'];
1ACeFZsJRIBLylCLhIES5j;1.0;DJ Javi Quiñonez;DJ Javi Quiñonez;45.0;24.0;[];
1ADmxFIIuFl44lr14SZLoI;1.0;BLACK NINE;BLACK NINE;1843.0;17.0;['korean trap'];
1AGmsWZnqW21nvBtUh55YY;1.0;David Stypka;David Stypka;20910.0;42.0;['czech pop'];['cz (2)']
1AHRo5akwp7Olm5IeKzzJJ;1.0;Alexander Björklund;Alexander Björklund;41.0;26.0;[];
1AIrEsIWKWiJJ6lfkLmtWK;1.0;Bii;Bii;161842.0;45.0;['mandopop', 'taiwan pop'];['tw (14)']
1AJrWIcKP5Ocl4beJgOcMj;1.0;Kirka Rapitzin;Kirka Rapitzin;228.0;32.0;[];['fi (1)']
1AKnpGBiUND4woBqmIRmIp;1.0;Predz Uk;Predz Uk;1045.0;24.0;[];
1AMm82jgWgkDpczxW5DMjn;1.0;Baby Money;Baby Money;13161.0;47.0;['detroit hip hop'];
1AN5wcwNGCGfwJqABp0P6y;1.0;Sekko;Sekko;27.0;44.0;[];
1ANltfjMp0j7dAP9SeYWzH;1.0;P.M.B.;P.M.B.;5345.0;28.0;['german underground rap'];
1AYhNkXfoRD9GMZRB69uSP;1.0;Jose Mc & Raro Bone;Jose Mc & Raro Bone;240.0;26.0;['dancehall colombiano'];
1AcwytV8oYzhmgXwGD2gaA;1.0;Delusion;Delusion;830.0;28.0;[];
1AeGYbZw11NJuTgs0wCOJ6;1.0;Casely;Casely;2734.0;40.0;[];
1Ai99TpUOqx8ktHgdxH8kU;1.0;Sriram;Sriram;580.0;41.0;['classic kollywood'];
1AoNPV4ixp3P1bkcBWSajc;1.0;My Name Is Kay;My Name Is Kay;1015.0;12.0;[];
1AqEgIokh6iOdh4P2eFjYv;1.0;La Insuperable;La Insuperable;0.0;3.0;[];
1B9ey8WrHDnaJVmDo6CRXf;1.0;Patrick Pache;Patrick Pache;17.0;0.0;[];
1BAv2tnTZk5H1CzQqAoruK;1.0;Lil Avgikos;Lil Avgikos;850.0;20.0;[];
1BEwyy7IePkvyJpA1WSw1n;1.0;Breno Miranda;Breno Miranda;50479.0;51.0;['brazilian edm'];
1BIstgCvSej0qux7NXoorb;1.0;Matteo;Matteo;1464.0;28.0;[];
1BOoFYzb3TDB9BWP8IPmf0;1.0;Big Bo;Big Bo;1058.0;37.0;[];['ma (1)']
1BYgQ4AAKcFpiHXRA8cvqb;1.0;Blackie Hlavny;Blackie Hlavny;0.0;10.0;[];
1Bi7lIPpBqgiJPifCnO8fM;1.0;Lodo Guenzi;Lodo Guenzi;325.0;3.0;[];
1BnymgkHol5jSOx3KBkBjs;1.0;Leal;Leal;9022.0;38.0;['brazilian hip hop'];
1BpDZFvsmasN3N4YfrNkpK;1.0;Roberto Sauce;Roberto Sauce;0.0;0.0;[];
1BqKGVWvasXCoBoqCJX1xK;1.0;Linares;Linares;1431.0;22.0;[];
1Brj22X4OTaiFAMuyBM8Dy;1.0;Dany Bi;Dany Bi;1.0;0.0;[];
1Buh79UkqSviZNmPREL2MT;1.0;Roger G;Roger G;29.0;1.0;[];
1BygX4eavpkL5ParYovP0x;1.0;Luis Alberto;Luis Alberto;98.0;4.0;[];
1BzSqR0pgXj4FUlAQdLQfI;1.0;FLEXLIKEKEV;FLEXLIKEKEV;489.0;27.0;[];
1C17hjKww5t8f2znhlPBBe;1.0;Hans-Joachim Rotzsch;Hans-Joachim Rotzsch;173.0;26.0;[];
1C48lupm1s1tkFx39hARfV;1.0;Jess Hitchcock;Jess Hitchcock;1216.0;15.0;[];
1CDmkNCsL8VMJ5nhkGqvVN;1.0;Michael Phantom;Michael Phantom;5653.0;45.0;[];
1CEbjili13aEiNZGfyApZL;1.0;LUYO;LUYO;73.0;34.0;[];
1CF8aEN939swnuIZGFI7Hk;1.0;The Word Alive;The Word Alive;295439.0;59.0;['melodic metalcore', 'metalcore', 'post-screamo', 'screamo', 'trancecore'];
1CS75XxFYNouLuB55te4YO;1.0;Anderson Mário;Anderson Mário;24069.0;30.0;[];
1CSd1MkJtXFrcsFQYBKt4N;1.0;Cobuz y Bustta;Cobuz y Bustta;1.0;27.0;[];
1CURJzNK4YUlml7srBvsVh;1.0;Snehan;Snehan;106.0;7.0;[];
1CVKHwcsqgtMXbKZJlBYID;1.0;Zion;Zion;184.0;27.0;[];
1CWT0mbsEMGnMFsLaMwY8h;1.0;Lewis Henry Redner;Lewis Henry Redner;11.0;1.0;[];
1CXU1gppKZ1HKUyb25Fzg9;1.0;Enrico Ostendorf;Enrico Ostendorf;1527.0;16.0;[];
1CXa8YMTen75u0n1rvtk0u;1.0;Morry;Morry;7.0;31.0;[];
1CYbORDKUh2xePXSHGjW4J;1.0;Mindy Jones;Mindy Jones;2315.0;36.0;[];
1ClmHgLorY9RUCIvsTdT7A;1.0;BEKA;BEKA;13318.0;54.0;['uk pop'];
1Cm5r6LqrFQDuA0F4KUIQz;1.0;Lizzy Parra;Lizzy Parra;59667.0;48.0;['rap cristiano', 'reggaeton cristiano'];
1CmRmBCOQnukXTAlG8vgkV;1.0;David Heartbreak;David Heartbreak;2779.0;18.0;['moombahton'];
1CsEuORI0eHF2pNULlWTzM;1.0;MagSonics;MagSonics;4058.0;35.0;['deep pop edm'];
1CyD1Oj8R2nR5f27cV1q1J;1.0;Nacion Triizy;Nacion Triizy;10455.0;21.0;['trap chileno'];
1Cyqpd8ARvuZZi7SQhAtsi;1.0;Tay Don;Tay Don;2022.0;4.0;[];
1D1Z2mKIppsZsZelrk64nK;1.0;ArowMiami;ArowMiami;8.0;6.0;[];
1D2jk1MgsTms2iiJgNRXdV;1.0;Fady Haroun;Fady Haroun;299.0;11.0;['arab trap'];
1D8czLMHw5DiZCQGd6xHXa;1.0;Nairo;Nairo;2299.0;33.0;[];
1DBs5OPBD5sSenZiky8GWd;1.0;PeeWee;PeeWee;93.0;14.0;[];
1DKBefRmhv8L6YNZUrwOQ6;1.0;FUFU;FUFU;19648.0;39.0;['rap tico'];
1DMzcx7sdIlwJQKMo6SJJV;1.0;DYKTOR;DYKTOR;32.0;17.0;[];
1DRi1hi3HN0ghuHMTvSoql;1.0;Anonimus Kiing;Anonimus Kiing;57.0;29.0;[];
1DRmznzLP5EnFFGo4h1ZyW;1.0;Puritano;Puritano;2620.0;36.0;[];
1DSJ4KleWwmC1dkkymIQqE;1.0;Alketa;Alketa;3018.0;51.0;['albanian pop'];
1DXddwyl1hvp7FR3EYkPSF;1.0;RJ Word;RJ Word;1859.0;26.0;[];
1DaQk055DIMxcZKWNQ90Ts;1.0;una schram;una schram;464.0;8.0;['icelandic pop'];
1DbsDkcVT0dqwlHU7NrO6S;1.0;GOULAG;GOULAG;7.0;18.0;[];
1DdYZa4VAyk3lVL8zlmyhH;1.0;Milky Road;Milky Road;930.0;7.0;[];
1DuEl1a7U6Um8hYvNW1OiY;1.0;Firdaus Rahmat;Firdaus Rahmat;1403.0;27.0;[];['my (1)']
1DxSfVeYS2dqoYscjxCvLA;1.0;DJ Robão;DJ Robão;2075.0;33.0;[];
1E0LmVCbiCxvZBlzp90sPI;1.0;LKN;LKN;570.0;26.0;[];
1E2t21SwRI1bmpudC2JY0v;1.0;Scrilla Hef;Scrilla Hef;6.0;20.0;[];
1E64n2AfXqshQ3GR1RmTML;1.0;feat. พระมหาไพรวัลย์;feat. พระมหาไพรวัลย์;12.0;20.0;[];
1E8mXBWN7AXZCOPYbOky4J;1.0;Jazeek;Jazeek;7755.0;47.0;['german hip hop'];['at (1)', 'de (1)', 'ch (1)']
1EGbVC1fE68gQaPrYEyr99;1.0;COMA-CHI;COMA-CHI;7537.0;28.0;['japanese old school hip hop', 'josei rap'];
1EQzA5dPC9qbRBdnC2Fzc0;1.0;Supratiek Shyamal Ghosh;Supratiek Shyamal Ghosh;6.0;5.0;[];
1ERA3tC7oIAMbudoOCZOnO;1.0;Alexa;Alexa;62.0;24.0;[];
1ES4Fgglz6Q2ySlPsCAcgZ;1.0;Eleuthero Pneuma;Eleuthero Pneuma;976.0;48.0;[];
1EWSo9kcrriJQabrE5efVC;1.0;Cem;Cem;1210.0;33.0;['vlaamse rap'];
1EWjRJdtt0Sq6yJLAwlyCS;1.0;Courtney Parker;Courtney Parker;3573.0;13.0;[];
1EjddlgoBT9qmrqLdPbCTx;1.0;Andrew Spencer;Andrew Spencer;16350.0;41.0;['german dance', 'hands up', 'pop house'];
1ElPf8oKBujwaf7vsOUcv8;1.0;Enigmatik;Enigmatik;85.0;5.0;[];
1EpyA68dKpjf7jXmQL88Hy;1.0;Noname;Noname;634183.0;55.0;['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'rap', 'underground hip hop'];
1F1hXpUFMNKmOznN8KTgeP;1.0;Ricardo Quijano and Julio Rodriguez-LAFAME;Ricardo Quijano and Julio Rodriguez-LAFAME;16.0;25.0;[];
1F3aiw2B72rYreUGon5w2f;1.0;DJ Doorly;DJ Doorly;11.0;0.0;[];
1F5d5qNLZ2T1AxZ4fnOnxJ;1.0;Lê Sang;Lê Sang;407.0;13.0;[];
1F7Q6iYIRibTFcU8JKbJnB;1.0;Sauli Tiilikainen;Sauli Tiilikainen;243.0;4.0;['hengelliset laulut'];
1FBfhZDoE0B1O21WVcA2sR;1.0;Issac Christopher;Issac Christopher;113.0;1.0;[];
1FCItwxfRieMGhR0eRxotU;1.0;Rich Vagos;Rich Vagos;181658.0;61.0;['mexican hip hop'];
1FChgxbpvRx8HCXQlWIZcD;1.0;April Grey;April Grey;197.0;4.0;['dutch moombahton'];
1FE0rls8gfQT3laAeRYNgl;1.0;Loretta Lynn;Loretta Lynn;628599.0;54.0;['country', 'country rock', 'nashville sound'];
1FHN9n3UsMHZfKEU3rKXux;1.0;Tookie;Tookie;3052.0;28.0;['uk drill'];
1FKssVYVLINep6W8MuEFq0;1.0;Vito Canzo;Vito Canzo;1393.0;32.0;[];
1FPJ2KUrtepn7uPviCHN9I;1.0;DJ Rabano;DJ Rabano;71.0;0.0;['dutch house'];
1FTgrLXpzpgzxMQBD6Mhhw;1.0;Howen;Howen;832.0;19.0;[];
1FYROXtncTSxUtbfZeNojk;1.0;Skepsis;Skepsis;373.0;30.0;[];
1FZXn3cBcL21pBiGTwyKCh;1.0;Young Smokes;Young Smokes;45207.0;35.0;['birmingham hip hop', 'uk hip hop'];
1FlzeK6UoI9It4v8d5ZUuY;1.0;Matt Waro;Matt Waro;135.0;9.0;[];
1Fo72rKNIiw7P2WXdC0Axn;1.0;JockeyBoys;JockeyBoys;717.0;11.0;[];
1Fr0Md8mOOg75V07Awv1G5;1.0;TomB;TomB;139.0;19.0;[];
1FrVJr7a4ZTOCSnKz3Fuq1;1.0;Poncho Zuleta;Poncho Zuleta;181406.0;40.0;['vallenato'];
1Frst4BeSh9KmOKAc2qvUC;1.0;Kiso;Kiso;14.0;12.0;[];
1FsKfvD46eHiKWSOAe1Pnc;1.0;Roberto Mozza;Roberto Mozza;1002.0;23.0;[];
1FvLMWYal74XUTRzfaUAc9;1.0;Han Sang Won;Han Sang Won;110.0;16.0;[];
1FxPMQ9A0882eNDx3ZkD6B;1.0;La T y La M;La T y La M;97265.0;59.0;[];['ar (1)']
1G0dGR1jzIc18grfeYTX90;1.0;Fercho Pargas;Fercho Pargas;251.0;21.0;[];
1G6vOMAmvp8zog2GhG6avm;1.0;Hayko;Hayko;4109.0;41.0;['armenian pop'];
1G8r1xxQVLm8AXRI2iohhe;1.0;TxTHEWAY;TxTHEWAY;448.0;29.0;[];
1G9OruIcziq2mg9UlHQPAi;1.0;Ali CJ;Ali CJ;19.0;4.0;[];
1GReDlj4QCzHLKfWxh3ySm;1.0;Cloudymane;Cloudymane;1853.0;34.0;['phonk'];
1GWTku3cWXCuukXqKBPaWZ;1.0;Leo RD;Leo RD;37.0;8.0;[];
1GWVvrtTV6E5z5vVSxP4gY;1.0;Onez;Onez;34.0;8.0;[];
1Ga8iJMYGXJfnt050lmRV2;1.0;MC BURAGA;MC BURAGA;3.0;1.0;[];
1GcAgSs5t6sadg2O8efjEu;1.0;Satya Yamini;Satya Yamini;1993.0;54.0;['telugu indie'];
1GcXbPcfVmqzLU9lfAl72a;1.0;Syko;Syko;4878.0;44.0;['latin hip hop', 'reggaeton'];
1GkwFLMHH6Ir6yczxnd4Ts;1.0;consent2k;consent2k;1558.0;32.0;['german hyperpop'];
1GlDnTZULQ96YYba4bq8Wg;1.0;El Krtl;El Krtl;319.0;31.0;['rap espanol', 'urbano espanol'];
1GmhdTCJ0doF893DJOOSIz;1.0;Los Tioz;Los Tioz;1260.0;22.0;[];
1Gqhh2jtntcjiJuRzE9BUK;1.0;Shimi;Shimi;21.0;6.0;[];
1Gw3BhXXnOHHAX6NpXm9Ao;1.0;Roldán de Orishas;Roldán de Orishas;453.0;22.0;[];
1H3ly1FV1jdgQTutTBX1tf;1.0;DJ Leonardo Rafael;DJ Leonardo Rafael;20769.0;25.0;[];
1H97wiZJQ07JkQ2GN4IX9B;1.0;DJ MJSP;DJ MJSP;128.0;26.0;[];
1H9hBDcHvNoAfBKSUU0RtF;1.0;Jasmin Bhasin;Jasmin Bhasin;206.0;28.0;[];
1HF3inOsntUGp260HIFUIN;1.0;Inscape;Inscape;77.0;1.0;[];
1HFnM3rs2ZJWVL9q273DYF;1.0;Emilio;Emilio;81005.0;58.0;['german hip hop', 'german pop'];['at (1)', 'de (2)', 'lu (1)', 'ch (1)']
1HJe2GaHet1i2sNOYNPqLi;1.0;Karel Hála;Karel Hála;2840.0;24.0;['classic czech pop', 'czech folk'];
1HKxOYJiTBtSgVTbKHK5XL;1.0;Ntate Stunna;Ntate Stunna;36764.0;31.0;['sesotho hip hop', 'sesotho pop'];
1HLyhMwKcu9j4GiQDbzuq0;1.0;EADWINE;EADWINE;212.0;15.0;[];
1HNX4rcxEOJM6XuJpghYMS;1.0;Kvindelandsholdet;Kvindelandsholdet;38.0;27.0;[];
1HP8i57vRfjThqDZvyoSyP;1.0;Mirko Miro;Mirko Miro;398.0;16.0;[];
1HR6NXbtapncZNxVMpgISe;1.0;NojokeJigsaw;NojokeJigsaw;13798.0;32.0;['canadian hip hop'];
1HUUj26tHxXxB0wSedYfFH;1.0;Youngotti;Youngotti;901.0;26.0;[];
1HUyhXRN0xdh3hMb8TzmGL;1.0;J Lucky;J Lucky;239.0;18.0;[];
1HXeis4jB6HAzJZdvubx2D;1.0;Šárka Celbová;Šárka Celbová;2.0;0.0;[];
1HXkVBU6RwIxxN6xuI6b00;1.0;Squash;Squash;101569.0;47.0;['dancehall', 'traphall', 'trinibad'];
1HdXM4FXSdffjVpaKYv6a7;1.0;Troublegang;Troublegang;16519.0;32.0;['czech hip hop', 'czsk hip hop'];
1HeFHFqYt8QXOu5SkIYmKE;1.0;DJ RN;DJ RN;178.0;30.0;[];
1HfJjGC8yehGygj5MDj4P0;1.0;Skull;Skull;174.0;5.0;[];
1Hfv6QEyAKm3aISDfdJ8TW;1.0;Young Dizz;Young Dizz;206.0;10.0;[];
1Hhs7ou81Z5dksVIGnofWt;1.0;AWGS;AWGS;147.0;26.0;[];
1Hj2c6llUPMtHG1JX8JMFA;1.0;jerd;jerd;3771.0;34.0;['korean r&b'];
1Hk4VKfKRna78mduHF0JZ5;1.0;DJ Elemer;DJ Elemer;9.0;2.0;[];
1HkuXVbCTTpOkCUxuUsca5;1.0;Dietrich Henschel;Dietrich Henschel;268.0;27.0;['classical baritone'];
1HneNaIZa4nsNokEC6ItaN;1.0;Shillong Choir;Shillong Choir;2.0;0.0;[];
1HrAyEwEbN5fF5jUlJE58Q;1.0;Manlike;Manlike;186.0;24.0;[];
1HwHH9Ml9K7dVRxtdBNTiz;1.0;Kodeina;Kodeina;121.0;21.0;[];
1I0MoOJZNRFnHETHtrFNwy;1.0;Yuvraj Tehlan;Yuvraj Tehlan;25.0;18.0;[];
1I3wpGfguTwQmBLtqw2H7A;1.0;Herbert Vianna;Herbert Vianna;167331.0;48.0;['brazilian rock', 'mpb', 'nova mpb'];
1I8I9sOv1EzAUh1up43gcp;1.0;Tirgo;Tirgo;1250.0;16.0;[];
1IE5CbuhDhkPd6eZVGxt12;1.0;Ślimak;Ślimak;19.0;28.0;[];
1IIa9p64KrzTEE7huAwDiw;1.0;Colonel;Colonel;8.0;0.0;[];
